"Date of Sale (dd/mm/yyyy)","Address","Postal Code","County","Price (€)","Not Full Market Price","Description of Property","Property Size Description"
"26/02/2010","24 Town Centre, Kilrush","","Clare","€120,000.00","No","Second-Hand Dwelling house /Apartment",""
"26/02/2010","5 Tobar Keel, Gort Road, Ennis","","Clare","€195,000.00","No","Second-Hand Dwelling house /Apartment",""
"26/02/2010","75 Castlerock, Tulla Rd, ennis","","Clare","€263,000.00","No","Second-Hand Dwelling house /Apartment",""
"26/02/2010","88 Hawthorns, Limerick Road, Ennis","","Clare","€178,500.00","No","Second-Hand Dwelling house /Apartment",""
"26/02/2010","9 Lios Darog, Shannon","","Clare","€235,000.00","No","Second-Hand Dwelling house /Apartment",""
"26/02/2010","Leadmore West, Kilrush","","Clare","€140,000.00","No","Second-Hand Dwelling house /Apartment",""
"26/02/2010","No. 1 Olympia Apartments, Merton Square, Kilkee","","Clare","€170,000.00","No","Second-Hand Dwelling house /Apartment",""
"02/03/2010","Freaghcastle, Miltown Malbay","","Clare","€80,286.37","Yes","Second-Hand Dwelling house /Apartment",""
"03/03/2010","13 Rockmount Manor, Kilrush Road, Ennis","","Clare","€375,000.00","No","Second-Hand Dwelling house /Apartment",""
"03/03/2010","23 Ballykeelaun, PArteen, County Clare","","Clare","€222,500.00","No","Second-Hand Dwelling house /Apartment",""
"05/03/2010","23 Gleann Bhreandain, Lisdoonvarna","","Clare","€266,500.00","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"05/03/2010","7 Clover Hill, Tulla Road, Ennis","","Clare","€250,000.00","No","Second-Hand Dwelling house /Apartment",""
"05/03/2010","GORTYGREEHEEN, LISSYCASEY","","Clare","€120,000.00","No","Second-Hand Dwelling house /Apartment",""
"08/03/2010","64 Churchfields, Clonlara","","Clare","€176,168.00","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"09/03/2010","26 Greenfield Park, Lahinch","","Clare","€165,000.00","No","Second-Hand Dwelling house /Apartment",""
"09/03/2010","4 pairc na heaglaise, church street, corofin","","Clare","€160,000.00","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"11/03/2010","LABASHEEDA, Kilrush","","Clare","€40,000.00","No","Second-Hand Dwelling house /Apartment",""
"12/03/2010","6 Station Court, Ennis","","Clare","€160,000.00","No","Second-Hand Dwelling house /Apartment",""
"12/03/2010","Main Street, Ennistymon","","Clare","€55,000.00","No","Second-Hand Dwelling house /Apartment",""
"15/03/2010","No.2, Fort lawn, Cappa kilrush","","Clare","€188,590.30","No","New Dwelling house /Apartment","greater than 125 sq metres"
"16/03/2010","Market Street, Corofin","","Clare","€82,500.00","No","Second-Hand Dwelling house /Apartment",""
"16/03/2010","No. 43  Shantraud Woods, Killaloe","","Clare","€170,000.00","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"19/03/2010","110, Boheraroan, Newmarket-on-Fergus","","Clare","€185,000.00","No","Second-Hand Dwelling house /Apartment",""
"19/03/2010","Patrick Steet, Clarecastle","","Clare","€150,000.00","No","Second-Hand Dwelling house /Apartment",""
"23/03/2010","19 Glassan, Lahinch Road, Ennis","","Clare","€132,500.00","No","Second-Hand Dwelling house /Apartment",""
"24/03/2010","58 The Hawthorns, Limerick Road, Ennis","","Clare","€169,000.00","No","Second-Hand Dwelling house /Apartment",""
"25/03/2010","59 Carraig Midhe, Corbally","","Clare","€205,000.00","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"26/03/2010","11 B (42) Moore Bay, Kilkee","","Clare","€133,000.00","No","Second-Hand Dwelling house /Apartment",""
"26/03/2010","15 Inishicronan, Crusheen, Co Clare","","Clare","€160,000.00","No","Second-Hand Dwelling house /Apartment",""
"29/03/2010","Dabrien, Corofin","","Clare","€127,000.00","Yes","Second-Hand Dwelling house /Apartment",""
"30/03/2010","2 Sunside Haven, Circular Road, Kilkee","","Clare","€70,000.00","No","Second-Hand Dwelling house /Apartment",""
"30/03/2010","7 Bellharbour Cottages, Ballyvaughan, Co. Clare","","Clare","€240,000.00","No","Second-Hand Dwelling house /Apartment",""
"01/04/2010","AYLE, FEAKLE","","Clare","€265,000.00","No","Second-Hand Dwelling house /Apartment",""
"05/04/2010","21 Cloughleigh Road, Ennis, Co Clare","","Clare","€106,000.00","No","Second-Hand Dwelling house /Apartment",""
"06/04/2010","70 Churchfileds, Clonlara","","Clare","€205,000.00","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"06/04/2010","Crofton Street, Kilrush","","Clare","€130,000.00","No","Second-Hand Dwelling house /Apartment",""
"06/04/2010","Knocknaskeagh, Kilshanny","","Clare","€165,000.00","No","Second-Hand Dwelling house /Apartment",""
"08/04/2010","135 SHANNON HEIGHTS, KILRUSH","","Clare","€166,666.00","Yes","Second-Hand Dwelling house /Apartment",""
"08/04/2010","3 Castlelawn, Tulla Road, Ennis","","Clare","€235,000.00","No","Second-Hand Dwelling house /Apartment",""
"08/04/2010","33 Atlantic View, Castlefields, Kilkee","","Clare","€112,000.00","No","Second-Hand Dwelling house /Apartment",""
"09/04/2010","47 Parnell Street, Ennis","","Clare","€9,523.04","No","Second-Hand Dwelling house /Apartment",""
"09/04/2010","5 Callan View, Inagh","","Clare","€130,000.00","No","Second-Hand Dwelling house /Apartment",""
"09/04/2010","50 Cluain Ros Leamhain, Roslevan, Ennis","","Clare","€190,000.00","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"09/04/2010","Moyarta East, Carrigholt","","Clare","€41,500.00","Yes","Second-Hand Dwelling house /Apartment",""
"13/04/2010","12 corran meabh, crag, lahinch","","Clare","€240,088.10","No","New Dwelling house /Apartment","less than 38 sq metres"
"13/04/2010","18 Childers Road, Ennis","","Clare","€15,000.00","No","Second-Hand Dwelling house /Apartment",""
"13/04/2010","25, Greenfield Park, Lahinch","","Clare","€195,000.00","No","Second-Hand Dwelling house /Apartment",""
"13/04/2010","31 Woodhaven, Kilrush Road, Ennis","","Clare","€190,000.00","No","Second-Hand Dwelling house /Apartment",""
"14/04/2010","16 Rath Ban, Tulla Road, Ennis","","Clare","€159,000.00","No","Second-Hand Dwelling house /Apartment",""
"14/04/2010","57 woodhaven, kilrush road, ennis","","Clare","€188,000.00","No","Second-Hand Dwelling house /Apartment",""
"15/04/2010","SHANAKYLE, PARTEEN","","Clare","€320,000.00","No","Second-Hand Dwelling house /Apartment",""
"16/04/2010","30 cluain ros leamhain, tulla rd, ennis","","Clare","€195,000.00","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"16/04/2010","6 Gleann na Smol, Shannon, Co. Clare","","Clare","€76,666.00","No","Second-Hand Dwelling house /Apartment",""
"19/04/2010","Rehy West, Carrigaholt, Kilkee","","Clare","€60,000.00","No","Second-Hand Dwelling house /Apartment",""
"20/04/2010","Shannon Villa, Lisdeen, Kilkee","","Clare","€125,000.00","No","Second-Hand Dwelling house /Apartment",""
"20/04/2010","Station Road, Lahinch, Co. Clare","","Clare","€133,333.00","No","Second-Hand Dwelling house /Apartment",""
"21/04/2010","5 Pairc na Heagliase, Corofin","","Clare","€53,000.00","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"21/04/2010","6 Pairc na Heagliase, Corofin","","Clare","€127,000.00","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"21/04/2010","liscannor, clare","","Clare","€400,000.00","No","Second-Hand Dwelling house /Apartment",""
"21/04/2010","Lisheenfurroor, Kilkee","","Clare","€20,000.00","No","Second-Hand Dwelling house /Apartment",""
"22/04/2010","Crusheen, Ennis","","Clare","€116,000.00","No","Second-Hand Dwelling house /Apartment",""
"23/04/2010","16moyard, shanballa, lahinch road  ennis","","Clare","€195,434.51","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"23/04/2010","44 clover hill, tulla road  ennis","","Clare","€230,000.00","No","Second-Hand Dwelling house /Apartment",""
"26/04/2010","30 Power's court, Tulla","","Clare","€193,000.00","No","Second-Hand Dwelling house /Apartment",""
"27/04/2010","9 The Strands, Circular Road, Kilkee","","Clare","€162,000.00","No","Second-Hand Dwelling house /Apartment",""
"28/04/2010","Grantooha, Kilrush","","Clare","€50,000.00","No","Second-Hand Dwelling house /Apartment",""
"28/04/2010","Main Street, Liscannor, County Clare","","Clare","€181,612.00","No","Second-Hand Dwelling house /Apartment",""
"29/04/2010","6 Ballylannidy, Shannaway Road, Ennis","","Clare","€705,000.00","No","Second-Hand Dwelling house /Apartment",""
"29/04/2010","Ballaghboy, Doora, Ennis","","Clare","€248,000.00","No","Second-Hand Dwelling house /Apartment",""
"30/04/2010","49 Gort na hAbhanna, Tulla Road, Ennis","","Clare","€155,000.00","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"30/04/2010","6 Moyard, Shanballa  Lahinch Road, Ennis","","Clare","€195,000.00","No","Second-Hand Dwelling house /Apartment",""
"30/04/2010","Bealaha, Doonbeg, Co Clare","","Clare","€124,500.00","No","Second-Hand Dwelling house /Apartment",""
"30/04/2010","Doonsallagh West, Doonsallagh, Miltown Malbay","","Clare","€140,000.00","No","Second-Hand Dwelling house /Apartment",""
"04/05/2010","20 Marian Avenue, Ennis","","Clare","€100,000.00","No","Second-Hand Dwelling house /Apartment",""
"04/05/2010","44 the maples, oakleigh woods, tulla rd ennis","","Clare","€223,000.00","No","Second-Hand Dwelling house /Apartment",""
"05/05/2010","5 Westbourne Court, Watery Road, Ennis","","Clare","€150,000.00","No","Second-Hand Dwelling house /Apartment",""
"06/05/2010","132 Clonard, Westbury, Limerick","","Clare","€190,000.00","No","Second-Hand Dwelling house /Apartment",""
"06/05/2010","9 GLEN GARDENS, CLONROADMPRE, ENNIS","","Clare","€170,000.00","No","Second-Hand Dwelling house /Apartment",""
"07/05/2010","227BlockL, Bru na Sionna, Shannon","","Clare","€108,810.56","No","New Dwelling house /Apartment","less than 38 sq metres"
"07/05/2010","93 lois anama, sixmilebridge","","Clare","€162,620.00","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"10/05/2010","Ennis Road, Miltown Malbay","","Clare","€220,000.00","No","Second-Hand Dwelling house /Apartment",""
"11/05/2010","Bauragegaun, Feakle","","Clare","€178,000.00","No","Second-Hand Dwelling house /Apartment",""
"12/05/2010","Apartment 6, Sandfield Gardens, Ennis","","Clare","€77,500.00","No","Second-Hand Dwelling house /Apartment",""
"12/05/2010","Rhynagonaught, Doonebeg, Co. Clare","","Clare","€296,620.00","No","Second-Hand Dwelling house /Apartment",""
"13/05/2010","19 Sli an Fearghas, Clarecastle","","Clare","€163,000.00","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"14/05/2010","83 Inis Chlair, Kildysart Road, Clarecastle","","Clare","€143,000.00","No","Second-Hand Dwelling house /Apartment",""
"14/05/2010","Inch House, Inch, Ennis","","Clare","€125,000.00","No","Second-Hand Dwelling house /Apartment",""
"15/05/2010","Enagh North, Kilkishen","","Clare","€232,000.00","No","Second-Hand Dwelling house /Apartment",""
"18/05/2010","36 DERRYMORE, KNOCKADERRY, TULLA ROAD  ENNIS","","Clare","€176,211.45","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"19/05/2010","42 Lios anama, Sixmilebridge","","Clare","€16,000.00","Yes","Second-Hand Dwelling house /Apartment",""
"20/05/2010","13 Dun on Oir, Shannon","","Clare","€210,000.00","No","Second-Hand Dwelling house /Apartment",""
"20/05/2010","2 Ballyellery Cottages, Liscanor","","Clare","€295,000.00","No","Second-Hand Dwelling house /Apartment",""
"21/05/2010","23 Atlantic View, Castlefield, Kilkee","","Clare","€110,000.00","No","Second-Hand Dwelling house /Apartment",""
"21/05/2010","Dromoland, Newmarket on Fergus","","Clare","€115,000.00","No","Second-Hand Dwelling house /Apartment",""
"24/05/2010","18 Pine Grove, Ennis","","Clare","€170,000.00","No","Second-Hand Dwelling house /Apartment",""
"24/05/2010","22 Anagh Dun, Inagh","","Clare","€170,000.00","No","Second-Hand Dwelling house /Apartment",""
"24/05/2010","37 Atlantic View, Castlefield, West End Kilkee","","Clare","€125,000.00","No","Second-Hand Dwelling house /Apartment",""
"24/05/2010","68 Woodhaven, Kilrush Road, Ennis","","Clare","€187,000.00","No","Second-Hand Dwelling house /Apartment",""
"27/05/2010","15 Primrose Gardens, Clarecastle, Co. Clare","","Clare","€110,000.00","No","Second-Hand Dwelling house /Apartment",""
"27/05/2010","77 Bruach na hAbhainn, Quin Road, Ennis","","Clare","€195,000.00","No","Second-Hand Dwelling house /Apartment",""
"28/05/2010","10 PARKLANDS, BALLYALLA, ENNIS","","Clare","€467,500.00","No","Second-Hand Dwelling house /Apartment",""
"28/05/2010","15 Moore Bay, Kilkee","","Clare","€158,000.00","No","Second-Hand Dwelling house /Apartment",""
"28/05/2010","28 Pella Road, Kilrush","","Clare","€33,000.00","No","Second-Hand Dwelling house /Apartment",""
"28/05/2010","8 Ocen View, Kilkee, Co Clare","","Clare","€153,065.00","No","Second-Hand Dwelling house /Apartment",""
"28/05/2010","Carrowmanagh, Kilshanny","","Clare","€70,000.00","No","Second-Hand Dwelling house /Apartment",""
"28/05/2010","High Street, Kilrush","","Clare","€50,000.00","No","Second-Hand Dwelling house /Apartment",""
"28/05/2010","Market Street, Corofin","","Clare","€53,625.00","No","Second-Hand Dwelling house /Apartment",""
"31/05/2010","17  Atlantic View, Castlefields, Kilkee","","Clare","€149,000.00","No","Second-Hand Dwelling house /Apartment",""
"31/05/2010","17 Westfields, Limerick Rd, Ennis","","Clare","€223,000.00","No","Second-Hand Dwelling house /Apartment",""
"31/05/2010","Boulaveg, Drummin, Miltown Malbay","","Clare","€93,000.00","No","Second-Hand Dwelling house /Apartment",""
"31/05/2010","GORTNASKEAGH, COORACLARE, KILRUSH","","Clare","€165,000.00","Yes","Second-Hand Dwelling house /Apartment",""
"02/06/2010","6 Woodview, Shanaway Road, Ennis","","Clare","€200,000.00","No","Second-Hand Dwelling house /Apartment",""
"02/06/2010","Loughborough, O'callaghans Mills","","Clare","€170,000.00","No","Second-Hand Dwelling house /Apartment",""
"03/06/2010","10 /inis Chlair, Kildysart Road, Ennis","","Clare","€70,000.00","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"04/06/2010","5 Moyglass, Crusheen, Ennis","","Clare","€145,000.00","No","Second-Hand Dwelling house /Apartment",""
"04/06/2010","52 Ivy Hill, Gort Road, Ennis","","Clare","€190,000.00","No","Second-Hand Dwelling house /Apartment",""
"07/06/2010","Ballinacarragh, Kilfenora","","Clare","€90,000.00","No","Second-Hand Dwelling house /Apartment",""
"08/06/2010","99 Sliabh Carron, Ennis Road, Gort","","Clare","€132,158.59","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"09/06/2010","179 Acha Bhile, Loughville, Ennis","","Clare","€121,000.00","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"09/06/2010","44 The Hawthorns, Limerick Road, Ennis","","Clare","€143,000.00","No","Second-Hand Dwelling house /Apartment",""
"11/06/2010","2 westbourne court, watery road, ennis","","Clare","€132,158.00","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"11/06/2010","3 Manor View, Quin","","Clare","€201,600.00","No","Second-Hand Dwelling house /Apartment",""
"11/06/2010","88 Abbey Court, Limerick Road, Ennis","","Clare","€172,500.00","No","Second-Hand Dwelling house /Apartment",""
"14/06/2010","rhynagonnaught, doonbeg","","Clare","€135,000.00","No","Second-Hand Dwelling house /Apartment",""
"16/06/2010","lahardan, crusheen","","Clare","€45,000.00","No","Second-Hand Dwelling house /Apartment",""
"17/06/2010","17 clonlea, shanballa, lahinch road ennis","","Clare","€230,000.00","No","Second-Hand Dwelling house /Apartment",""
"17/06/2010","68 Laghtagoona, Corofin","","Clare","€150,000.00","No","Second-Hand Dwelling house /Apartment",""
"17/06/2010","8 Cnoc na Caoithne, Quin","","Clare","€252,500.00","No","Second-Hand Dwelling house /Apartment",""
"18/06/2010","No 2 The Fairways, Golf Course Road, Kilkee","","Clare","€200,000.00","No","Second-Hand Dwelling house /Apartment",""
"22/06/2010","Annagh, Miltown Malbah","","Clare","€253,000.00","No","Second-Hand Dwelling house /Apartment",""
"22/06/2010","Rylane, Crusheen","","Clare","€65,000.00","No","Second-Hand Dwelling house /Apartment",""
"23/06/2010","47 Moyard, Shanballa  Lahinch Road, Ennis","","Clare","€204,200.00","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"23/06/2010","7 Radarch an Locha, Mountshannon","","Clare","€240,000.00","No","New Dwelling house /Apartment","greater than 125 sq metres"
"23/06/2010","8 Marian Avenue, Ennis","","Clare","€110,000.00","No","Second-Hand Dwelling house /Apartment",""
"23/06/2010","Ballycrighan, Quin","","Clare","€265,000.00","No","Second-Hand Dwelling house /Apartment",""
"24/06/2010","7 Bay View, Lahinch","","Clare","€280,000.00","No","Second-Hand Dwelling house /Apartment",""
"25/06/2010","11  georges head, kilkee","","Clare","€265,000.00","No","Second-Hand Dwelling house /Apartment",""
"25/06/2010","119  122 and 123 dun na hInse, Claureen, Ennis","","Clare","€515,000.00","No","Second-Hand Dwelling house /Apartment",""
"25/06/2010","2 Ard Ratha, Sixmilebridge, County Clare","","Clare","€275,000.00","No","New Dwelling house /Apartment","greater than 125 sq metres"
"25/06/2010","9 Woodstock View, Shanaway Road, Ennis","","Clare","€495,000.00","No","Second-Hand Dwelling house /Apartment",""
"28/06/2010","21 The Maples, Oakleigh Woods, Ennis","","Clare","€210,000.00","No","Second-Hand Dwelling house /Apartment",""
"29/06/2010","3 Cluain Ard, Kilmaley","","Clare","€145,000.00","No","Second-Hand Dwelling house /Apartment",""
"30/06/2010","46 Monin, Kilkee, Co Clare","","Clare","€147,175.00","No","New Dwelling house /Apartment","less than 38 sq metres"
"30/06/2010","53 Aughanteeroe, Gort Road, Ennis","","Clare","€60,000.00","Yes","Second-Hand Dwelling house /Apartment",""
"01/07/2010","40 Lios Ard, Tulla Road, Ennis","","Clare","€162,000.00","No","Second-Hand Dwelling house /Apartment",""
"01/07/2010","5D Moore Bay, Kilkee","","Clare","€125,000.00","No","Second-Hand Dwelling house /Apartment",""
"02/07/2010","33 The Willows, Oakleigh Wood  Tulla Road, Ennis","","Clare","€250,000.00","No","Second-Hand Dwelling house /Apartment",""
"02/07/2010","42 Summercove, Lahinch","","Clare","€1,660,000.00","No","Second-Hand Dwelling house /Apartment",""
"02/07/2010","58 Cregaun, Toberteascain, Ennis","","Clare","€132,000.00","No","Second-Hand Dwelling house /Apartment",""
"05/07/2010","Ballyvella, Fanore","","Clare","€100,000.00","No","Second-Hand Dwelling house /Apartment",""
"05/07/2010","O'Connell Street, Kilkee","","Clare","€87,500.00","No","Second-Hand Dwelling house /Apartment",""
"06/07/2010","Ballyfaudeen, Lahinch","","Clare","€80,000.00","No","Second-Hand Dwelling house /Apartment",""
"08/07/2010","1 ATLANTEAN COTTAGES, MILTOWN ROAD","","Clare","€181,000.00","No","Second-Hand Dwelling house /Apartment",""
"08/07/2010","24, Greenfield Park, Lahinch","","Clare","€183,000.00","No","Second-Hand Dwelling house /Apartment",""
"08/07/2010","3, Westbourne, Ennis","","Clare","€150,000.00","No","Second-Hand Dwelling house /Apartment",""
"09/07/2010","20b moore bay, kilkee, co.clare","","Clare","€100,000.00","No","Second-Hand Dwelling house /Apartment",""
"09/07/2010","56 riversdale, Westbury, Corbally","","Clare","€95,000.00","Yes","Second-Hand Dwelling house /Apartment",""
"09/07/2010","Clonfadda, Killaloe","","Clare","€257,000.00","No","Second-Hand Dwelling house /Apartment",""
"12/07/2010","4 West End Court, Kilkee","","Clare","€286,000.00","No","Second-Hand Dwelling house /Apartment",""
"12/07/2010","41 Woodhaven, Kilrush Road, Ennis","","Clare","€185,000.00","No","Second-Hand Dwelling house /Apartment",""
"12/07/2010","9 O'Gorman Street, Kilrush","","Clare","€81,000.00","No","Second-Hand Dwelling house /Apartment",""
"12/07/2010","Clonkerry, Barefield, Ennis","","Clare","€50,000.00","No","Second-Hand Dwelling house /Apartment",""
"13/07/2010","30 Mount Ivers, Sixmilebridge","","Clare","€110,000.00","No","Second-Hand Dwelling house /Apartment",""
"13/07/2010","41  Beal an Inbhir, Kilrush","","Clare","€162,000.00","No","Second-Hand Dwelling house /Apartment",""
"15/07/2010","48 Inchicronan, Crusheen","","Clare","€170,000.00","No","Second-Hand Dwelling house /Apartment",""
"15/07/2010","Ballylean, Kildysart","","Clare","€130,000.00","No","Second-Hand Dwelling house /Apartment",""
"15/07/2010","Limerick Road, Newmarket on Fergus","","Clare","€140,000.00","No","Second-Hand Dwelling house /Apartment",""
"16/07/2010","16 Bruachlan, Westbury, Corbally","","Clare","€147,000.00","No","Second-Hand Dwelling house /Apartment",""
"16/07/2010","3  Circular Road, Ennistymon","","Clare","€42,000.00","No","Second-Hand Dwelling house /Apartment",""
"16/07/2010","39  Marian Avenue, Lifford Ennis, Ennis","","Clare","€96,500.00","No","Second-Hand Dwelling house /Apartment",""
"16/07/2010","60 Castlerock, Tulla Road, Ennis","","Clare","€195,000.00","No","Second-Hand Dwelling house /Apartment",""
"16/07/2010","69 Willow Park, Gort Road, Ennis","","Clare","€115,000.00","No","Second-Hand Dwelling house /Apartment",""
"16/07/2010","Ballytarsna, Kilshanny","","Clare","€40,000.00","No","Second-Hand Dwelling house /Apartment",""
"16/07/2010","Fintra More, Miltown Malbay","","Clare","€100,000.00","No","Second-Hand Dwelling house /Apartment",""
