"Date of Sale (dd/mm/yyyy)","Address","Postal Code","County","Price (€)","Not Full Market Price","Description of Property","Property Size Description"
"22/02/2012","Tubbertelly, Tubbercurry","","Sligo","€130,000.00","No","Second-Hand Dwelling house /Apartment",""
"24/02/2012","1 Boyle Road, Collooney, County SLigo","","Sligo","€59,000.00","No","Second-Hand Dwelling house /Apartment",""
"24/02/2012","Apartment 2, Old Quay Court, Quay Street","","Sligo","€60,000.00","No","Second-Hand Dwelling house /Apartment",""
"24/02/2012","Gleann, Sooey","","Sligo","€28,000.00","No","Second-Hand Dwelling house /Apartment",""
"28/02/2012","23 Cois na hAbhainn, Gurteen","","Sligo","€51,000.00","No","Second-Hand Dwelling house /Apartment",""
"02/03/2012","30 RATHEDMOND ESTATE, SLIGO","","Sligo","€184,000.00","No","Second-Hand Dwelling house /Apartment",""
"02/03/2012","Tullynure, Geevagh","","Sligo","€15,000.00","No","Second-Hand Dwelling house /Apartment",""
"07/03/2012","Myrtle Cottage, Rosses Point, Sligo","","Sligo","€167,500.00","No","Second-Hand Dwelling house /Apartment",""
"08/03/2012","Carrowkeel, Ballisodare","","Sligo","€385,000.00","No","Second-Hand Dwelling house /Apartment",""
"09/03/2012","40 Marella, Enniscrone","","Sligo","€140,000.00","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"09/03/2012","53 Garavogue Villas, Sligo","","Sligo","€50,000.00","No","Second-Hand Dwelling house /Apartment",""
"09/03/2012","6 woodbrook, culfadda, ballymote","","Sligo","€34,300.00","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"09/03/2012","Ballinascarrow, Ballymote","","Sligo","€20,000.00","No","Second-Hand Dwelling house /Apartment",""
"09/03/2012","Block 4  Zone 4, Ballisodare Town Centre, Ballisodare","","Sligo","€247,479.00","No","New Dwelling house /Apartment","greater than 125 sq metres"
"09/03/2012","Mountain Road, Tubbercurry, Sligo","","Sligo","€154,000.00","No","Second-Hand Dwelling house /Apartment",""
"12/03/2012","No.3 Mountain Drive, Tubbercurry","","Sligo","€85,000.00","No","Second-Hand Dwelling house /Apartment",""
"12/03/2012","The Lungy, Sligo","","Sligo","€20,000.00","No","Second-Hand Dwelling house /Apartment",""
"21/03/2012","1 The Estuary, Enniscrone","","Sligo","€95,000.00","No","Second-Hand Dwelling house /Apartment",""
"26/03/2012","29 Meadow Bank, Tubbercurry, Sligo","","Sligo","€65,000.00","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"27/03/2012","19 Marella, Enniscrone","","Sligo","€96,916.00","No","New Dwelling house /Apartment","greater than 125 sq metres"
"28/03/2012","18 Marella, Enniscrone","","Sligo","€66,000.00","No","Second-Hand Dwelling house /Apartment",""
"30/03/2012","39 Oyster Bay, Rosses Point, County Sligo","","Sligo","€180,000.00","No","Second-Hand Dwelling house /Apartment",""
"30/03/2012","6 WATERSIDE LANE, STRANDHILL, SLIGO","","Sligo","€235,000.00","No","Second-Hand Dwelling house /Apartment",""
"04/04/2012","12 Pearse Crescent, Pearse Road, Sligo","","Sligo","€120,000.00","No","Second-Hand Dwelling house /Apartment",""
"04/04/2012","Ballintogher, Sligo","","Sligo","€250,000.00","No","Second-Hand Dwelling house /Apartment",""
"04/04/2012","Upper Lacken, Enniscrone, Co.Sligo","","Sligo","€175,000.00","No","Second-Hand Dwelling house /Apartment",""
"05/04/2012","Carrowcarragh, Lavagh, Ballymote","","Sligo","€65,000.00","No","Second-Hand Dwelling house /Apartment",""
"05/04/2012","Finod, Easkey","","Sligo","€168,350.00","No","Second-Hand Dwelling house /Apartment",""
"05/04/2012","Lavally, Ballintogher","","Sligo","€160,000.00","No","Second-Hand Dwelling house /Apartment",""
"10/04/2012","MAIN STREET, COLLOONEY, CO.SLIGO","","Sligo","€51,000.00","No","Second-Hand Dwelling house /Apartment",""
"12/04/2012","111 Garavogue Villas, Sligo","","Sligo","€57,500.00","No","Second-Hand Dwelling house /Apartment",""
"12/04/2012","43 Cornmill Park, Ballymote","","Sligo","€50,000.00","No","Second-Hand Dwelling house /Apartment",""
"12/04/2012","Carrownrod, Easkey","","Sligo","€15,000.00","No","Second-Hand Dwelling house /Apartment",""
"12/04/2012","Market Hill, Fethard","","Sligo","€28,000.00","No","Second-Hand Dwelling house /Apartment",""
"13/04/2012","Grange Beg, Screen","","Sligo","€250,000.00","No","Second-Hand Dwelling house /Apartment",""
"16/04/2012","6 Waterpoint, Enniscrone","","Sligo","€145,000.00","No","Second-Hand Dwelling house /Apartment",""
"17/04/2012","3 Ard na Veigh, Sligo","","Sligo","€140,000.00","No","Second-Hand Dwelling house /Apartment",""
"18/04/2012","16, Joe McDonnell Drive, Cranmore","","Sligo","€86,500.00","No","Second-Hand Dwelling house /Apartment",""
"18/04/2012","Cloonagashel, Ballymote","","Sligo","€48,500.00","No","Second-Hand Dwelling house /Apartment",""
"18/04/2012","No. 5 Halfort Centre, Enniscrone","","Sligo","€70,000.00","No","Second-Hand Dwelling house /Apartment",""
"20/04/2012","25 Marella, Enniscrone","","Sligo","€75,000.00","No","Second-Hand Dwelling house /Apartment",""
"20/04/2012","55 The Meadows, Enniscrone","","Sligo","€148,457.00","No","New Dwelling house /Apartment","greater than 125 sq metres"
"20/04/2012","Carraun, Castleconnor","","Sligo","€105,000.00","No","Second-Hand Dwelling house /Apartment",""
"24/04/2012","49 Marella, Enniscrone","","Sligo","€73,000.00","No","Second-Hand Dwelling house /Apartment",""
"24/04/2012","Taverance, Cloonloo, Via Boyle","","Sligo","€13,333.00","Yes","Second-Hand Dwelling house /Apartment",""
"25/04/2012","10 Marella, Enniscrone","","Sligo","€130,000.00","No","Second-Hand Dwelling house /Apartment",""
"25/04/2012","11 Marella, Enniscrone","","Sligo","€130,000.00","No","Second-Hand Dwelling house /Apartment",""
"27/04/2012","Rathbarran, Coolaney","","Sligo","€87,000.00","No","Second-Hand Dwelling house /Apartment",""
"30/04/2012","2 Devins Drive, Cranmore, Sligo","","Sligo","€60,000.00","No","Second-Hand Dwelling house /Apartment",""
"02/05/2012","Humbert Street, Tubbercurry","","Sligo","€50,000.00","No","Second-Hand Dwelling house /Apartment",""
"02/05/2012","Humbert Street, Tubbercurry","","Sligo","€40,000.00","No","Second-Hand Dwelling house /Apartment",""
"04/05/2012","12 Springvale, Sligo Rd, Tubbercurry","","Sligo","€168,500.00","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"04/05/2012","Ballincastle, Cliffoney","","Sligo","€122,000.00","No","Second-Hand Dwelling house /Apartment",""
"08/05/2012","20 Mill View, Ballisodare","","Sligo","€90,000.00","No","Second-Hand Dwelling house /Apartment",""
"15/05/2012","Apartment B10, City Gate, Sligo","","Sligo","€55,000.00","No","Second-Hand Dwelling house /Apartment",""
"15/05/2012","Apartment B2, City Gate, Sligo","","Sligo","€55,000.00","No","Second-Hand Dwelling house /Apartment",""
"15/05/2012","Apartment C8, City Gate, Sligo","","Sligo","€55,000.00","No","Second-Hand Dwelling house /Apartment",""
"16/05/2012","Belville, Dromore West, Co. Sligo","","Sligo","€125,000.00","No","Second-Hand Dwelling house /Apartment",""
"17/05/2012","1  The Sands, Enniscrone, Co. Sligo","","Sligo","€78,000.00","No","Second-Hand Dwelling house /Apartment",""
"17/05/2012","C13 Friary Court, City Gate, Connolly St. Sligo","","Sligo","€59,000.00","No","Second-Hand Dwelling house /Apartment",""
"18/05/2012","9 Cloch Oir, Carney","","Sligo","€215,000.00","No","Second-Hand Dwelling house /Apartment",""
"18/05/2012","99 Dorrins Strand, Strandhill","","Sligo","€165,000.00","No","Second-Hand Dwelling house /Apartment",""
"18/05/2012","Killeenduff, Easky","","Sligo","€100,000.00","No","Second-Hand Dwelling house /Apartment",""
"22/05/2012","1 Stonepark, Ballymote","","Sligo","€110,000.00","No","Second-Hand Dwelling house /Apartment",""
"22/05/2012","cabragh, rathlee","","Sligo","€84,000.00","No","Second-Hand Dwelling house /Apartment",""
"23/05/2012","No. 5 Castle Road, Mullaghmore","","Sligo","€121,000.00","No","Second-Hand Dwelling house /Apartment",""
"24/05/2012","Ballyglass, Dromore West","","Sligo","€113,000.00","No","Second-Hand Dwelling house /Apartment",""
"25/05/2012","10  Ferndale, Cairns Road","","Sligo","€190,000.00","No","Second-Hand Dwelling house /Apartment",""
"25/05/2012","8 St Patricks Terrace, Sligo","","Sligo","€55,000.00","No","Second-Hand Dwelling house /Apartment",""
"28/05/2012","Apartment C19, Friars Court Citygate, Mailcoach Road Sligo","","Sligo","€68,000.00","No","Second-Hand Dwelling house /Apartment",""
"28/05/2012","Cartronplank, Cliffoney","","Sligo","€151,000.00","No","Second-Hand Dwelling house /Apartment",""
"31/05/2012","35 Marella, Enniscrone","","Sligo","€82,000.00","No","New Dwelling house /Apartment","greater than 125 sq metres"
"31/05/2012","41  Joe McDonnell Drive, Cranmore, Sligo","","Sligo","€46,750.00","Yes","Second-Hand Dwelling house /Apartment",""
"01/06/2012","120 Rathedmond, Strandhill Road","","Sligo","€105,000.00","No","Second-Hand Dwelling house /Apartment",""
"01/06/2012","22 Ard Aisling, Charlestown Road, Tubbercurry","","Sligo","€115,000.00","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"01/06/2012","22 Ard Ashling, Charlestown Road, Tubbercurry","","Sligo","€85,000.00","No","Second-Hand Dwelling house /Apartment",""
"01/06/2012","24 Dromroe, Castlebaldwin","","Sligo","€80,000.00","No","New Dwelling house /Apartment","less than 38 sq metres"
"01/06/2012","Mullaghnaneane, Grange","","Sligo","€407,000.00","No","Second-Hand Dwelling house /Apartment",""
"06/06/2012","7 Oaklawn, Pearse Road, Sligo","","Sligo","€135,000.00","No","Second-Hand Dwelling house /Apartment",""
"08/06/2012","100 THE HAWTHORNS, CARRAROE, SLIGO","","Sligo","€143,000.00","No","Second-Hand Dwelling house /Apartment",""
"08/06/2012","Apartment A10, City Gate, Sligo","","Sligo","€56,000.00","No","Second-Hand Dwelling house /Apartment",""
"08/06/2012","Apartment C4, City Gate, Sligo","","Sligo","€52,500.00","No","Second-Hand Dwelling house /Apartment",""
"08/06/2012","Rathdowneybeg, Ballymote","","Sligo","€66,000.00","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"11/06/2012","1 Arrow Court, Ballinafad","","Sligo","€115,000.00","No","Second-Hand Dwelling house /Apartment",""
"12/06/2012","2 Stonepark, Ballymote","","Sligo","€75,000.00","No","Second-Hand Dwelling house /Apartment",""
"12/06/2012","65 Mill Falls, Collooney, Co. Sligo","","Sligo","€81,000.00","No","Second-Hand Dwelling house /Apartment",""
"13/06/2012","24 Whitecrest Village, Pier Rd, Enniscrone","","Sligo","€152,500.00","No","Second-Hand Dwelling house /Apartment",""
"13/06/2012","57 Knocknaganny Park, Sligo","","Sligo","€115,000.00","Yes","Second-Hand Dwelling house /Apartment",""
"13/06/2012","59 Caltragh Heights, Sligo","","Sligo","€140,000.00","Yes","Second-Hand Dwelling house /Apartment",""
"13/06/2012","Shannon Oughter, Carbury, Sligo","","Sligo","€226,500.00","No","Second-Hand Dwelling house /Apartment",""
"15/06/2012","34 Abbeyville, Sligo","","Sligo","€90,000.00","No","Second-Hand Dwelling house /Apartment",""
"18/06/2012","50 Marella Village, Bartragh","","Sligo","€97,000.00","No","Second-Hand Dwelling house /Apartment",""
"18/06/2012","Carrigeens, Ballinfull","","Sligo","€250,000.00","No","Second-Hand Dwelling house /Apartment",""
"18/06/2012","No. 11 The Lodges, Castle Dargan Estate, Ballygawley","","Sligo","€150,000.00","No","New Dwelling house /Apartment","greater than 125 sq metres"
"19/06/2012","41 Avondale, Sligo","","Sligo","€165,000.00","No","Second-Hand Dwelling house /Apartment",""
"20/06/2012","137 MILLBROOK, JOHN F. KENNEDY PARADE, SLIGO","","Sligo","€68,000.00","No","Second-Hand Dwelling house /Apartment",""
"20/06/2012","Caltragh, Sligo","","Sligo","€110,000.00","No","Second-Hand Dwelling house /Apartment",""
"21/06/2012","Castlecawley, Achonry, Tubbercurry","","Sligo","€165,000.00","No","New Dwelling house /Apartment","greater than 125 sq metres"
"22/06/2012","34 Marella, Enniscrone","","Sligo","€72,000.00","No","Second-Hand Dwelling house /Apartment",""
"25/06/2012","5 Brookfield, Cliffoney, COunty Sligo","","Sligo","€135,000.00","No","Second-Hand Dwelling house /Apartment",""
"25/06/2012","ROADSTOWN, BUNNINADDEN, BLLYMOTE","","Sligo","€55,000.00","No","Second-Hand Dwelling house /Apartment",""
"26/06/2012","19 The Mall, Sligo","","Sligo","€80,000.00","No","Second-Hand Dwelling house /Apartment",""
"28/06/2012","Main Street, Enniscrone","","Sligo","€50,000.00","No","Second-Hand Dwelling house /Apartment",""
"02/07/2012","19 Cloch Oir, Carney, Co Sligo","","Sligo","€220,000.00","No","Second-Hand Dwelling house /Apartment",""
"02/07/2012","Fuchsia Lodge, Barnaribbon, Drumcliff","","Sligo","€280,000.00","No","Second-Hand Dwelling house /Apartment",""
"02/07/2012","The Cottage, Cloonabawn, Ballinful","","Sligo","€58,000.00","Yes","Second-Hand Dwelling house /Apartment",""
"03/07/2012","LEECARROW, CASTLEBALDWIN, SLIGO","","Sligo","€130,000.00","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"04/07/2012","Tullynagracken North, Cairns Hill, Sligo","","Sligo","€190,000.00","No","Second-Hand Dwelling house /Apartment",""
"05/07/2012","Main Street, Enniscrone","","Sligo","€80,000.00","No","Second-Hand Dwelling house /Apartment",""
"06/07/2012","22 Greenfort Estate, Sligo","","Sligo","€145,000.00","No","Second-Hand Dwelling house /Apartment",""
"06/07/2012","3 The Park, Strand Hill Road","","Sligo","€220,000.00","No","Second-Hand Dwelling house /Apartment",""
"06/07/2012","3 Union Walk, Ballisodare","","Sligo","€132,158.59","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"06/07/2012","52 Joe McDonnell Drive, Cranmore, Sligo","","Sligo","€25,000.00","No","Second-Hand Dwelling house /Apartment",""
"06/07/2012","Attychree, Corballa, Enniscrone","","Sligo","€40,500.00","Yes","Second-Hand Dwelling house /Apartment",""
"06/07/2012","No. 2 Carrowbunnaun, Strandhill, Sligo","","Sligo","€180,000.00","No","Second-Hand Dwelling house /Apartment",""
"11/07/2012","22 Marren Park, Ballymote, Co. Sligo.","","Sligo","€38,000.00","No","Second-Hand Dwelling house /Apartment",""
"11/07/2012","49 Cranmore Drive, Sligo, County Sligo","","Sligo","€40,000.00","No","Second-Hand Dwelling house /Apartment",""
"12/07/2012","1 Aylesbury Park, Second Sea Road, Sligo","","Sligo","€235,000.00","No","Second-Hand Dwelling house /Apartment",""
"12/07/2012","18 Ocean Links, Strandhill","","Sligo","€280,000.00","No","Second-Hand Dwelling house /Apartment",""
"12/07/2012","38 Marella, Enniscrone","","Sligo","€83,700.00","No","New Dwelling house /Apartment","less than 38 sq metres"
"13/07/2012","15 Hazel Grove, Maugheraboy, Co. Sligo","","Sligo","€74,500.00","No","Second-Hand Dwelling house /Apartment",""
"16/07/2012","Lower Rosses, Rosses Point, Co. Sligo.","","Sligo","€100,000.00","No","Second-Hand Dwelling house /Apartment",""
"16/07/2012","Teapot Lane, Cliffoney","","Sligo","€114,925.00","No","Second-Hand Dwelling house /Apartment",""
"17/07/2012","Achonry, County Sligo.","","Sligo","€145,000.00","No","Second-Hand Dwelling house /Apartment",""
"17/07/2012","No. 2 The Mall, Sligo","","Sligo","€160,000.00","No","Second-Hand Dwelling house /Apartment",""
"18/07/2012","Cashelgarron, Co. Sligo","","Sligo","€250,000.00","No","Second-Hand Dwelling house /Apartment",""
"19/07/2012","Unit No. 6, The Halford Centre, Enniscrone","","Sligo","€59,000.00","No","Second-Hand Dwelling house /Apartment",""
"24/07/2012","82 St. Bridgets Place, Sligo","","Sligo","€100,000.00","No","Second-Hand Dwelling house /Apartment",""
"25/07/2012","Streedagh, Grange, Sligo","","Sligo","€137,000.00","No","Second-Hand Dwelling house /Apartment",""
"26/07/2012","2  Arrow Court, Ballinafad","","Sligo","€101,321.00","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"26/07/2012","Dromore West, County Sligo","","Sligo","€25,000.00","No","Second-Hand Dwelling house /Apartment",""
"26/07/2012","The Chalet, Kilmactranny, via Boyle","","Sligo","€25,000.00","No","Second-Hand Dwelling house /Apartment",""
"27/07/2012","14 Larkhill Woods, Strandhill Road, Sligo","","Sligo","€113,000.00","No","Second-Hand Dwelling house /Apartment",""
"28/07/2012","Annagh Lodge, Ballyfarnon","","Sligo","€335,000.00","No","Second-Hand Dwelling house /Apartment",""
"30/07/2012","23 Dromore, Castlebaldwin","","Sligo","€50,000.00","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"30/07/2012","61 St. Annes Terrace, Sligo","","Sligo","€84,000.00","No","Second-Hand Dwelling house /Apartment",""
"30/07/2012","87 Dorrins Strand, Strandhill","","Sligo","€150,000.00","No","Second-Hand Dwelling house /Apartment",""
"30/07/2012","BALLYNARAHA, REHINS, BALLINA","","Sligo","€197,000.00","No","Second-Hand Dwelling house /Apartment",""
"30/07/2012","Knockahoney, Aclare","","Sligo","€42,000.00","No","Second-Hand Dwelling house /Apartment",""
"31/07/2012","14 Stonepark, Ballymote, Co. Sligo","","Sligo","€73,500.00","No","Second-Hand Dwelling house /Apartment",""
"31/07/2012","Doon, Gurteen, Co. Sligo","","Sligo","€150,000.00","No","Second-Hand Dwelling house /Apartment",""
"31/07/2012","Oakfield, Sligo","","Sligo","€250,000.00","No","Second-Hand Dwelling house /Apartment",""
"01/08/2012","1 Woodbrook, Culfadda, Ballymote","","Sligo","€61,673.00","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"01/08/2012","37 Parklands, Tubbercurry","","Sligo","€40,000.00","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"01/08/2012","BELTRA, SLIGO","","Sligo","€59,000.00","No","Second-Hand Dwelling house /Apartment",""
"01/08/2012","BELTRA, SLIGO","","Sligo","€50,000.00","No","Second-Hand Dwelling house /Apartment",""
"02/08/2012","45 Treacy Avenue, Sligo","","Sligo","€55,000.00","No","Second-Hand Dwelling house /Apartment",""
"02/08/2012","49 Knocknaganny Park, Sligo","","Sligo","€111,000.00","No","Second-Hand Dwelling house /Apartment",""
"03/08/2012","11 Greenlands, Rosses Point","","Sligo","€150,000.00","No","Second-Hand Dwelling house /Apartment",""
"03/08/2012","16 Glenard, Ballinode, Sligo","","Sligo","€135,000.00","No","Second-Hand Dwelling house /Apartment",""
"03/08/2012","APARTMENT 3, DORRIN'S STRAND, STRANDHILL","","Sligo","€59,125.00","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"03/08/2012","Carrownurlar, Enniscrone","","Sligo","€180,000.00","No","Second-Hand Dwelling house /Apartment",""
"09/08/2012","34 Coill Dara, Tubbercurry","","Sligo","€50,000.00","No","Second-Hand Dwelling house /Apartment",""
"09/08/2012","Cabra, Rathlee, Easkey","","Sligo","€75,000.00","No","Second-Hand Dwelling house /Apartment",""
"15/08/2012","8 Castle Heights, Easkey","","Sligo","€59,500.00","No","Second-Hand Dwelling house /Apartment",""
"15/08/2012","LISNALURG, CALRY","","Sligo","€15,000.00","Yes","Second-Hand Dwelling house /Apartment",""
"16/08/2012","31 The meadows, Inniscrone","","Sligo","€163,000.00","No","New Dwelling house /Apartment","greater than 125 sq metres"
"17/08/2012","Ballinode, Sligo","","Sligo","€183,500.00","No","Second-Hand Dwelling house /Apartment",""
"20/08/2012","14 Keenaghan Close, Ballymote","","Sligo","€100,000.00","No","Second-Hand Dwelling house /Apartment",""
"21/08/2012","The Cottage, Creevykeel, Sligo","","Sligo","€87,000.00","No","Second-Hand Dwelling house /Apartment",""
"22/08/2012","28 Marella, Enniscrone","","Sligo","€85,462.00","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"22/08/2012","39 Cornmill Park, Ballymote","","Sligo","€45,000.00","No","Second-Hand Dwelling house /Apartment",""
"23/08/2012","Rathmadder, Gurteen","","Sligo","€93,000.00","No","Second-Hand Dwelling house /Apartment",""
"24/08/2012","4 Canon View, Strandhill","","Sligo","€130,000.00","No","Second-Hand Dwelling house /Apartment",""
"24/08/2012","5 Glencarrig, Ballinode, Sligo","","Sligo","€125,000.00","No","Second-Hand Dwelling house /Apartment",""
"27/08/2012","17 Treacy Avenue, Sligo","","Sligo","€42,000.00","No","Second-Hand Dwelling house /Apartment",""
"28/08/2012","13 The Meadows, Enniscrone","","Sligo","€144,000.00","No","Second-Hand Dwelling house /Apartment",""
"28/08/2012","8 The Walnut, Woodstream, Coolaney","","Sligo","€105,727.00","No","New Dwelling house /Apartment","greater than 125 sq metres"
"29/08/2012","4 The Meadows, Grange","","Sligo","€138,400.00","No","New Dwelling house /Apartment","greater than 125 sq metres"
"29/08/2012","Carrentubber, Tubbercurry, County Sligo","","Sligo","€89,500.00","No","Second-Hand Dwelling house /Apartment",""
"30/08/2012","3  Ardaun, Monasteraden","","Sligo","€55,506.00","No","New Dwelling house /Apartment","greater than 125 sq metres"
"30/08/2012","4  Ardaun, Monasteraden","","Sligo","€58,149.77","No","New Dwelling house /Apartment","greater than 125 sq metres"
"30/08/2012","7  Oxview, Dromore West","","Sligo","€80,000.00","No","Second-Hand Dwelling house /Apartment",""
"05/09/2012","'Inglenook', Lisheen, Strandhill","","Sligo","€166,000.00","No","Second-Hand Dwelling house /Apartment",""
"06/09/2012","26 Temple Street, Parish St. John's, Sligo","","Sligo","€40,000.00","No","Second-Hand Dwelling house /Apartment",""
"06/09/2012","Castlegal, Cliffoney","","Sligo","€80,000.00","No","Second-Hand Dwelling house /Apartment",""
"07/09/2012","9 The Meadows, Grange, Co. Sligo.","","Sligo","€132,159.00","No","New Dwelling house /Apartment","greater than 125 sq metres"
