"Date of Sale (dd/mm/yyyy)","Address","Postal Code","County","Price (€)","Not Full Market Price","Description of Property","Property Size Description"
"03/02/2011","62 The Willows, Pollerton","","Carlow","€170,000.00","No","Second-Hand Dwelling house /Apartment",""
"04/02/2011","4 The Fairways, Pollerton, Carlow","","Carlow","€185,000.00","No","Second-Hand Dwelling house /Apartment",""
"04/02/2011","62 Brownshill Wood, Brownshill Road, Carlow","","Carlow","€92,511.00","No","New Dwelling house /Apartment","less than 38 sq metres"
"07/02/2011","9 Rivercrest, Sleaty Road, Carlow","","Carlow","€135,000.00","No","Second-Hand Dwelling house /Apartment",""
"09/02/2011","5 Nurney Village, Nurney","","Carlow","€97,500.00","No","Second-Hand Dwelling house /Apartment",""
"09/02/2011","The Gables, Green Road, Carlow","","Carlow","€278,500.00","No","Second-Hand Dwelling house /Apartment",""
"10/02/2011","21 Kylemore Hill, Rathoe","","Carlow","€265,000.00","No","Second-Hand Dwelling house /Apartment",""
"14/02/2011","23 Kylemore Hill, Rathoe, Carlow","","Carlow","€237,500.00","No","Second-Hand Dwelling house /Apartment",""
"16/02/2011","21 St. Fiacc's Terrace, Graiguecullen, Carlow","","Carlow","€78,000.00","No","Second-Hand Dwelling house /Apartment",""
"18/02/2011","103 The Vale, Barrowvale, Graiguecullen","","Carlow","€160,000.00","No","Second-Hand Dwelling house /Apartment",""
"18/02/2011","70 Browneshill Wood, Browneshill Road, Carlow","","Carlow","€149,000.00","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"23/02/2011","5 BROWNESHILL WOOD, BROWNESHILL ROAD, CARLOW","","Carlow","€190,082.64","No","New Dwelling house /Apartment","greater than 125 sq metres"
"25/02/2011","41 Mulford Park, Ballinabrannagh  Carlow","","Carlow","€142,643.17","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"04/03/2011","6 Brownshill Wood, Brownshill Road, Carlow Town","","Carlow","€230,000.00","No","New Dwelling house /Apartment","greater than 125 sq metres"
"04/03/2011","7 Oakley Place, Tullow Road, Carlow","","Carlow","€155,000.00","No","Second-Hand Dwelling house /Apartment",""
"08/03/2011","9 Cluain Bui, Quinagh, Carlow","","Carlow","€212,000.00","No","New Dwelling house /Apartment","greater than 125 sq metres"
"10/03/2011","69 Brownshill Wood, Brownshill Road, Carkiw","","Carlow","€149,000.00","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"11/03/2011","10 Glasheen, Kildavin","","Carlow","€108,000.00","No","Second-Hand Dwelling house /Apartment",""
"14/03/2011","14 Crosbie Place, Little Barrack Street, Carlow","","Carlow","€140,000.00","No","Second-Hand Dwelling house /Apartment",""
"14/03/2011","38 Barrow Lough, Leighlinbridge","","Carlow","€170,000.00","No","Second-Hand Dwelling house /Apartment",""
"16/03/2011","20 OAKLAWNS, CARLOW, .","","Carlow","€130,000.00","No","Second-Hand Dwelling house /Apartment",""
"18/03/2011","8 Friar's Lough, Leighlinbridge, Carlow","","Carlow","€202,643.00","No","New Dwelling house /Apartment","greater than 125 sq metres"
"21/03/2011","4 Inchapooka, Rocksavage, Ballymurphy","","Carlow","€160,000.00","No","Second-Hand Dwelling house /Apartment",""
"25/03/2011","76 Highfield Manor, Graiguecullen, Carlow","","Carlow","€132,000.00","No","Second-Hand Dwelling house /Apartment",""
"30/03/2011","5 TYNDALL COURT, KILKENNY ROAD","","Carlow","€180,000.00","No","Second-Hand Dwelling house /Apartment",""
"30/03/2011","Main Street, Ballon","","Carlow","€35,000.00","No","Second-Hand Dwelling house /Apartment",""
"01/04/2011","53 Idrone Park, Tullow Road, Carlow","","Carlow","€80,000.00","No","Second-Hand Dwelling house /Apartment",""
"07/04/2011","4 St Patrick's Park, Rathvilly","","Carlow","€90,000.00","No","Second-Hand Dwelling house /Apartment",""
"08/04/2011","1 The Riverbank, Poachers Gate, Burrin Road  Carlow","","Carlow","€120,000.00","No","Second-Hand Dwelling house /Apartment",""
"12/04/2011","1 College Street, Carlow","","Carlow","€51,000.00","No","Second-Hand Dwelling house /Apartment",""
"12/04/2011","50 BROWNESHILL WOOD, BROWNESHILL ROAD, CARLOW","","Carlow","€92,511.01","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"19/04/2011","17 Riverside, Carlow","","Carlow","€91,000.00","No","Second-Hand Dwelling house /Apartment",""
"20/04/2011","Nurney, Bagenalstown","","Carlow","€457,500.00","No","Second-Hand Dwelling house /Apartment",""
"21/04/2011","Kilnock, Ballon, Co. Carlow","","Carlow","€20,000.00","No","Second-Hand Dwelling house /Apartment",""
"27/04/2011","Ratheadon, Leighlinbridge","","Carlow","€262,500.00","No","Second-Hand Dwelling house /Apartment",""
"29/04/2011","57 The Laurels, Tullow Road, Carlow","","Carlow","€88,000.00","No","Second-Hand Dwelling house /Apartment",""
"06/05/2011","23 GORT NA GREINE, BALLINABRANNAGH, CO. CARLOW","","Carlow","€140,000.00","Yes","Second-Hand Dwelling house /Apartment",""
"09/05/2011","11 Gort na Greine, Ballinabranagh, Co. Carlow","","Carlow","€174,000.00","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"11/05/2011","SACRE COEUR, SHROUGHAWN, TULLOW","","Carlow","€90,000.00","No","Second-Hand Dwelling house /Apartment",""
"16/05/2011","1 browneshill Wood, Browneshill Road, Carlow","","Carlow","€230,000.00","No","New Dwelling house /Apartment","greater than 125 sq metres"
"16/05/2011","2 Browneshill Wood, Browneshill Road, Carlow","","Carlow","€230,000.00","No","New Dwelling house /Apartment","greater than 125 sq metres"
"17/05/2011","BUTLERS GRANGE, TULLOW","","Carlow","€105,000.00","No","Second-Hand Dwelling house /Apartment",""
"19/05/2011","15 STAPLESTOWN ROAD, CARLOW","","Carlow","€47,500.00","No","Second-Hand Dwelling house /Apartment",""
"24/05/2011","101 KEVIN BARRY AVENUE, CARLOW","","Carlow","€129,900.00","No","Second-Hand Dwelling house /Apartment",""
"25/05/2011","21 Rathglen, Killeshin Road, Carlow","","Carlow","€158,590.30","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"27/05/2011","34 rathsillan, carlow rd, tullow","","Carlow","€123,347.00","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"27/05/2011","7 Heatherfield Court, Dublin Road, Carlow","","Carlow","€158,000.00","No","Second-Hand Dwelling house /Apartment",""
"30/05/2011","73 Brotherton, Sleaty Road, Carlow","","Carlow","€135,250.00","No","Second-Hand Dwelling house /Apartment",""
"31/05/2011","20 Rathsillan, Tullow","","Carlow","€130,000.00","No","Second-Hand Dwelling house /Apartment",""
"01/06/2011","33 BROWNSHILL WOOD, CARLOW","","Carlow","€230,000.00","No","Second-Hand Dwelling house /Apartment",""
"02/06/2011","60 DUBLIN ROAD, TULLOW","","Carlow","€48,000.00","No","Second-Hand Dwelling house /Apartment",""
"02/06/2011","Bohermore, Bagenalstown","","Carlow","€235,000.00","No","Second-Hand Dwelling house /Apartment",""
"02/06/2011","Cherry Trees, Castlemore, Tullow","","Carlow","€90,000.00","No","Second-Hand Dwelling house /Apartment",""
"03/06/2011","19 Old Burrin, Burrin Road, Carlow","","Carlow","€145,000.00","Yes","Second-Hand Dwelling house /Apartment",""
"08/06/2011","104 GREEN ROAD, CARLOW","","Carlow","€150,000.00","No","Second-Hand Dwelling house /Apartment",""
"14/06/2011","8 CROWSGROVE, KILDAVIN","","Carlow","€32,175.00","Yes","Second-Hand Dwelling house /Apartment",""
"17/06/2011","16 College Green, Carlow","","Carlow","€110,000.00","No","Second-Hand Dwelling house /Apartment",""
"20/06/2011","4 Springfield Drive, Rathnapish","","Carlow","€119,000.00","No","Second-Hand Dwelling house /Apartment",""
"21/06/2011","Wells, Bagenalstown","","Carlow","€200,000.00","No","Second-Hand Dwelling house /Apartment",""
"22/06/2011","Site No.17 Friars Lough, Leighlinbridge","","Carlow","€119,175.00","No","Second-Hand Dwelling house /Apartment",""
"23/06/2011","126 Crossneen Manor, Leighlin Road, Carlow","","Carlow","€145,000.00","No","Second-Hand Dwelling house /Apartment",""
"23/06/2011","spahill, Borris","","Carlow","€205,000.00","No","Second-Hand Dwelling house /Apartment",""
"27/06/2011","42 Rathsillian, Tullow, Co. Carlow","","Carlow","€190,000.00","No","Second-Hand Dwelling house /Apartment",""
"27/06/2011","Parknakyle, Old Leighlin, Carlow","","Carlow","€250,000.00","No","Second-Hand Dwelling house /Apartment",""
"27/06/2011","rathanna, Borris","","Carlow","€52,000.00","No","Second-Hand Dwelling house /Apartment",""
"28/06/2011","7 Friars Lough, Leighlin Bridge, Carlow","","Carlow","€225,000.00","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"30/06/2011","22 St Austin's Terrace, Tullow","","Carlow","€170,000.00","No","Second-Hand Dwelling house /Apartment",""
"30/06/2011","29 RATHSILLIAN, CARLOW ROAD, TULLOW","","Carlow","€137,000.00","No","New Dwelling house /Apartment","greater than 125 sq metres"
"01/07/2011","76 Dolmen Gardens, Carlow","","Carlow","€147,000.00","No","Second-Hand Dwelling house /Apartment",""
"04/07/2011","1 Bushfield, Ballinabrannagh, Carlow","","Carlow","€348,017.62","No","New Dwelling house /Apartment","greater than 125 sq metres"
"05/07/2011","2 court lawns, tullow","","Carlow","€85,000.00","No","Second-Hand Dwelling house /Apartment",""
"06/07/2011","5 royal oak rd, Bagenalstown","","Carlow","€110,000.00","No","Second-Hand Dwelling house /Apartment",""
"11/07/2011","18 Kernanstown, Bennekerry","","Carlow","€60,000.00","No","Second-Hand Dwelling house /Apartment",""
"12/07/2011","73 Brotherton, Sleaty Road, Carlow","","Carlow","€135,250.00","No","Second-Hand Dwelling house /Apartment",""
"14/07/2011","5 Braganza, Athy Road","","Carlow","€190,000.00","No","Second-Hand Dwelling house /Apartment",""
"15/07/2011","86 Feltham Hall, Blackbog Road","","Carlow","€215,000.00","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"15/07/2011","Johnstown, Bennekerry","","Carlow","€82,000.00","No","Second-Hand Dwelling house /Apartment",""
"18/07/2011","7 Millennium Court, Tullow Road, Carlow","","Carlow","€160,000.00","No","Second-Hand Dwelling house /Apartment",""
"20/07/2011","5 Dun A Ri, Tinryland","","Carlow","€46,356.00","Yes","Second-Hand Dwelling house /Apartment",""
"20/07/2011","Kilcarrig Street, Bagenalstown","","Carlow","€50,000.00","No","Second-Hand Dwelling house /Apartment",""
"25/07/2011","5 Brookfield Court, Palatine, Carlow","","Carlow","€200,000.00","No","Second-Hand Dwelling house /Apartment",""
"27/07/2011","106 Browneshill Wood, Browneshill Road, Carlow","","Carlow","€140,925.11","No","New Dwelling house /Apartment","less than 38 sq metres"
"28/07/2011","17 INIS GARDENS, LEIGHLINBRIDGE","","Carlow","€88,105.73","No","New Dwelling house /Apartment","greater than 125 sq metres"
"29/07/2011","Woodside, Russellstown, Co. Carlow","","Carlow","€325,500.00","No","Second-Hand Dwelling house /Apartment",""
"03/08/2011","10 Friars Lough, Leighlinbridge","","Carlow","€207,048.00","No","New Dwelling house /Apartment","greater than 125 sq metres"
"05/08/2011","87 Pearse Road, Graiguecullen","","Carlow","€126,000.00","No","Second-Hand Dwelling house /Apartment",""
"05/08/2011","Cottage @ Slate Row, Hacketsown","","Carlow","€71,000.00","No","Second-Hand Dwelling house /Apartment",""
"05/08/2011","PORTRUSHEN, CARLOW","","Carlow","€195,000.00","No","Second-Hand Dwelling house /Apartment",""
"08/08/2011","42 Bourlum Wood, Green Road, Carlow","","Carlow","€310,000.00","No","Second-Hand Dwelling house /Apartment",""
"09/08/2011","Apartment No.2, Clarence Gate, Kilkenny Road","","Carlow","€69,500.00","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"11/08/2011","Templepeter, Rathoe, County Carlow","","Carlow","€56,000.00","No","Second-Hand Dwelling house /Apartment",""
"12/08/2011","25 Ashgrove, Tullow Road, Carlow","","Carlow","€30,000.00","Yes","Second-Hand Dwelling house /Apartment",""
"12/08/2011","5 Clarence Gate, Kilkenny Road","","Carlow","€69,500.00","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"12/08/2011","66 Beechwood Park, Pollerton, Carlow","","Carlow","€115,000.00","No","Second-Hand Dwelling house /Apartment",""
"12/08/2011","Apartment No.24, Clarence Gate  Kilkenny Road, Carlow","","Carlow","€61,232.00","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"15/08/2011","32 Graigowen, Carlow Road, Tullow","","Carlow","€60,000.00","No","Second-Hand Dwelling house /Apartment",""
"17/08/2011","13 Clarence Gate, Kilkenny Road, Carlow","","Carlow","€66,080.00","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"22/08/2011","40 Mountain View, Myshall","","Carlow","€150,000.00","No","Second-Hand Dwelling house /Apartment",""
"23/08/2011","Apartment No.22 Clarence Gate, Kilkenny Road, Carlow","","Carlow","€61,232.00","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"30/08/2011","10 Brotherton, Sleatty Road, Graiguecullen","","Carlow","€190,000.00","No","Second-Hand Dwelling house /Apartment",""
"30/08/2011","59 brotherton, sleaty rd, carlow","","Carlow","€140,000.00","No","Second-Hand Dwelling house /Apartment",""
"02/09/2011","1 RATHSILLAN, TULLOW, CO CARLOW","","Carlow","€95,000.00","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"02/09/2011","19 Feltham Hall, Blackbog Road, Carlow","","Carlow","€183,000.00","No","Second-Hand Dwelling house /Apartment",""
"02/09/2011","Apartment No.14, Clarence Gate Kilkenny Rd, Carlow","","Carlow","€61,232.00","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"02/09/2011","Apartment No.30 Clarence Gate, Kilkenny Road, Carlow","","Carlow","€66,078.00","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"05/09/2011","Ballyloo, Linkardstown, Nurney","","Carlow","€65,000.00","No","Second-Hand Dwelling house /Apartment",""
"06/09/2011","36 Highfield, Dublin Road, Carlow","","Carlow","€160,000.00","No","Second-Hand Dwelling house /Apartment",""
"07/09/2011","17 The Paddocks, Brownshill Rd.","","Carlow","€120,000.00","No","Second-Hand Dwelling house /Apartment",""
"09/09/2011","52 The Paddocks, Browneshill, Carlow","","Carlow","€127,000.00","No","Second-Hand Dwelling house /Apartment",""
"14/09/2011","25 Angler's Walk, Carlow","","Carlow","€105,000.00","No","Second-Hand Dwelling house /Apartment",""
"14/09/2011","Apartment No.4, Clarence Gate  Kilkenny Road, Carlow","","Carlow","€61,233.00","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"15/09/2011","2 Killoughterane, Borris","","Carlow","€110,000.00","No","Second-Hand Dwelling house /Apartment",""
"21/09/2011","Folio CW25411F, County Carlow","","Carlow","€71,000.00","No","Second-Hand Dwelling house /Apartment",""
"21/09/2011","rathellen, leighlinbridge","","Carlow","€60,000.00","No","Second-Hand Dwelling house /Apartment",""
"22/09/2011","172 St. Mary's Park, Carlow","","Carlow","€60,000.00","No","Second-Hand Dwelling house /Apartment",""
"27/09/2011","Glenview, Nurney","","Carlow","€380,000.00","No","Second-Hand Dwelling house /Apartment",""
"28/09/2011","30 Pairc Muire, Bagenalstown","","Carlow","€70,000.00","No","Second-Hand Dwelling house /Apartment",""
"03/10/2011","Grange Grove, Tullow Road, Carlow","","Carlow","€95,000.00","No","Second-Hand Dwelling house /Apartment",""
"04/10/2011","54 Conway Park, Bagenalstown","","Carlow","€28,105.00","No","Second-Hand Dwelling house /Apartment",""
"06/10/2011","BROOKVILLA, BALLYHIDE, CLOGRENNANE","","Carlow","€180,000.00","No","Second-Hand Dwelling house /Apartment",""
"07/10/2011","kill, tullow","","Carlow","€90,000.00","No","Second-Hand Dwelling house /Apartment",""
"10/10/2011","1-6 Abbey Close, Templeowen, Tullow","","Carlow","€865,878.00","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"14/10/2011","23 CASTLEWOOD GARDENS, POLLERTON, CARLOW","","Carlow","€125,000.00","No","Second-Hand Dwelling house /Apartment",""
"14/10/2011","Apartment No.23 Clarence Gate, Kilkenny Road, Carlow","","Carlow","€61,232.00","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"18/10/2011","11 Woodlawn Park, Borris","","Carlow","€42,500.00","No","Second-Hand Dwelling house /Apartment",""
"19/10/2011","CHURCH ROAD, MYSHALL","","Carlow","€50,000.00","Yes","Second-Hand Dwelling house /Apartment",""
"19/10/2011","Lisieux, Ballymurphy Road, Tullow","","Carlow","€100,000.00","No","Second-Hand Dwelling house /Apartment",""
"25/10/2011","57 St. Patrick's Park, Tullow","","Carlow","€55,000.00","No","Second-Hand Dwelling house /Apartment",""
"25/10/2011","Woodlands, Ballickmoyler, Carlow","","Carlow","€48,000.00","No","Second-Hand Dwelling house /Apartment",""
"27/10/2011","13 St Austins Terrace, Tullow","","Carlow","€68,000.00","No","Second-Hand Dwelling house /Apartment",""
"01/11/2011","The Ridge, Bilboa, Carlow","","Carlow","€27,445.00","Yes","Second-Hand Dwelling house /Apartment",""
"02/11/2011","4A Staplestown Road, Carlow","","Carlow","€71,791.00","Yes","Second-Hand Dwelling house /Apartment",""
"05/11/2011","No. 6 Mount Clare Court, Killshin Road, Carlow","","Carlow","€131,000.00","No","Second-Hand Dwelling house /Apartment",""
"07/11/2011","31 Oakley Park, Tullow Road, Carlow","","Carlow","€120,000.00","No","Second-Hand Dwelling house /Apartment",""
"07/11/2011","4 Shaw Park, Athy Road, Carlow","","Carlow","€60,800.00","Yes","Second-Hand Dwelling house /Apartment",""
"11/11/2011","110 Green Road, Green Road, Carlow Town","","Carlow","€145,000.00","No","Second-Hand Dwelling house /Apartment",""
"11/11/2011","31 Dolmen Gardens, Pollerton, carlow","","Carlow","€130,000.00","No","Second-Hand Dwelling house /Apartment",""
"17/11/2011","10 Inchapooka, Ballymurphy, Borris","","Carlow","€150,000.00","No","Second-Hand Dwelling house /Apartment",""
"17/11/2011","19 Huntingdon Court, Carlow","","Carlow","€110,000.00","No","Second-Hand Dwelling house /Apartment",""
"18/11/2011","43 STAPLESTOWN ROAD, CARLOW","","Carlow","€46,750.00","No","Second-Hand Dwelling house /Apartment",""
"21/11/2011","Barrack Street, Carlow, County Carlow","","Carlow","€150,000.00","No","Second-Hand Dwelling house /Apartment",""
"21/11/2011","Crosslow, Tullow","","Carlow","€308,370.04","No","Second-Hand Dwelling house /Apartment",""
"21/11/2011","HILLVIEW HOUSE, PAULVILLE, TULLOW","","Carlow","€170,000.00","No","Second-Hand Dwelling house /Apartment",""
"21/11/2011","Station Masters House, Borris","","Carlow","€260,000.00","No","Second-Hand Dwelling house /Apartment",""
"22/11/2011","28 Rathsillan, Tullow","","Carlow","€95,155.00","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"24/11/2011","Raheen, Old Leighlin","","Carlow","€229,500.00","No","Second-Hand Dwelling house /Apartment",""
"28/11/2011","Aith Alan, Russelstown, Carlow","","Carlow","€325,000.00","No","Second-Hand Dwelling house /Apartment",""
"30/11/2011","Apt 7 Centaur House, Centaur Street, Carlow","","Carlow","€126,382.00","No","New Dwelling house /Apartment","less than 38 sq metres"
"01/12/2011","units at Lodge Mills, Bagnelstown, Co Carlow","","Carlow","€75,000.00","No","Second-Hand Dwelling house /Apartment",""
"02/12/2011","30 MOYACOMB MEADOW, MAIN STREET, CLONEGAL","","Carlow","€100,000.00","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"02/12/2011","4 Pembroke, Carlow","","Carlow","€142,500.00","No","Second-Hand Dwelling house /Apartment",""
"06/12/2011","34 Clarence Gate, Kilkenny Rd","","Carlow","€100,000.00","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"09/12/2011","1  Brownshill Road, Carlow","","Carlow","€165,000.00","No","Second-Hand Dwelling house /Apartment",""
"09/12/2011","11 Seskin Road, Leighlinbridge","","Carlow","€29,397.50","Yes","Second-Hand Dwelling house /Apartment",""
"12/12/2011","17 ASHGROVE, TULLOW ROAD, CARLOW","","Carlow","€85,000.00","No","Second-Hand Dwelling house /Apartment",""
"13/12/2011","71 Browneshill Wood, Browneshill Road, Carlow","","Carlow","€129,515.00","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"14/12/2011","6 Springfield Drive, Rathnapish, Carlow","","Carlow","€80,000.00","No","Second-Hand Dwelling house /Apartment",""
"15/12/2011","53 Green Road, Carlow Town","","Carlow","€110,000.00","No","Second-Hand Dwelling house /Apartment",""
"16/12/2011","Monabri, Ballon, Co. Carlow","","Carlow","€81,000.00","No","Second-Hand Dwelling house /Apartment",""
"21/12/2011","1 RADHARC NA DOIRI, CLONEGAL, CARLOW","","Carlow","€195,000.00","No","New Dwelling house /Apartment","greater than 125 sq metres"
"21/12/2011","Knocklishen Mor, Rathvilly","","Carlow","€130,000.00","No","Second-Hand Dwelling house /Apartment",""
"22/12/2011","No. 6, Clarence Gate, Kilkenny Road","","Carlow","€69,500.00","No","New Dwelling house /Apartment","less than 38 sq metres"
"23/12/2011","38 Riverside, Carlow","","Carlow","€90,000.00","No","Second-Hand Dwelling house /Apartment",""
"30/12/2011","17 Centaur House, Centaur Street","","Carlow","€104,355.00","No","New Dwelling house /Apartment","less than 38 sq metres"
