"Date of Sale (dd/mm/yyyy)","Address","Postal Code","County","Price (€)","Not Full Market Price","Description of Property","Property Size Description"
"23/09/2011","Drumguillew Upper, Shane, Castleblayney","","Monaghan","€55,000.00","No","Second-Hand Dwelling house /Apartment",""
"27/09/2011","5 Woodview, Killygoan, Monaghan","","Monaghan","€65,000.00","No","Second-Hand Dwelling house /Apartment",""
"28/09/2011","8 Fortview, Newtownbutler Road, Clones","","Monaghan","€42,000.00","No","Second-Hand Dwelling house /Apartment",""
"29/09/2011","Tirnaskea North, Tydavnet","","Monaghan","€235,000.00","No","New Dwelling house /Apartment","greater than 125 sq metres"
"30/09/2011","Cornawall, Threemilehouse","","Monaghan","€136,564.00","No","New Dwelling house /Apartment","greater than 125 sq metres"
"03/10/2011","Corracloghan, Castleblayney","","Monaghan","€105,000.00","No","Second-Hand Dwelling house /Apartment",""
"04/10/2011","No. 7 Mullach Glas, Mullaghmonaghan, Monaghan","","Monaghan","€80,407.08","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"04/10/2011","Number 7, Tyleadon Heights, Monaghan","","Monaghan","€270,000.00","No","New Dwelling house /Apartment","greater than 125 sq metres"
"05/10/2011","44 CATHEDRAL VIEW, MONAGHAN","","Monaghan","€214,000.00","No","Second-Hand Dwelling house /Apartment",""
"06/10/2011","ballyhoe, coolderry, carrickmacross","","Monaghan","€67,500.00","No","Second-Hand Dwelling house /Apartment",""
"07/10/2011","Annaglave, Castleblayney","","Monaghan","€20,000.00","No","Second-Hand Dwelling house /Apartment",""
"14/10/2011","TONYGLASSAN, BALLYBAY","","Monaghan","€120,000.00","Yes","Second-Hand Dwelling house /Apartment",""
"19/10/2011","11 Coill Darach, Castleblayney","","Monaghan","€80,000.00","No","Second-Hand Dwelling house /Apartment",""
"21/10/2011","85 Drumbear Wood, Monaghan","","Monaghan","€136,564.00","No","New Dwelling house /Apartment","greater than 125 sq metres"
"25/10/2011","22 Knockroe Glen, Monaghan","","Monaghan","€209,069.58","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"25/10/2011","23 Knockroe Glen, Monaghan","","Monaghan","€175,071.00","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"28/10/2011","Broomfield, Castleblayney","","Monaghan","€80,000.00","No","Second-Hand Dwelling house /Apartment",""
"28/10/2011","Rough Hill, Scotstown","","Monaghan","€47,500.00","No","Second-Hand Dwelling house /Apartment",""
"07/11/2011","Coolnacarte, Scotshouse","","Monaghan","€40,310.00","No","Second-Hand Dwelling house /Apartment",""
"09/11/2011","Clonoula, Drumully, Clones","","Monaghan","€60,500.00","No","Second-Hand Dwelling house /Apartment",""
"10/11/2011","41FAIRVIEW CRESCENT, KILLYGOAN, MONAGHAN","","Monaghan","€80,000.00","No","Second-Hand Dwelling house /Apartment",""
"14/11/2011","KILLYGAVNA, MONAGHAN","","Monaghan","€100,000.00","No","Second-Hand Dwelling house /Apartment",""
"15/11/2011","10 Carrowbarra Island, Smithboro","","Monaghan","€95,000.00","No","New Dwelling house /Apartment","greater than 125 sq metres"
"17/11/2011","COOLNAGRATTEN, INNISKEEN","","Monaghan","€155,000.00","No","Second-Hand Dwelling house /Apartment",""
"18/11/2011","Carrickakelly, Inniskeen","","Monaghan","€33,000.00","Yes","Second-Hand Dwelling house /Apartment",""
"18/11/2011","No 13, Ashview Court, Castleblayney","","Monaghan","€130,000.00","No","Second-Hand Dwelling house /Apartment",""
"25/11/2011","22 Culbrannan, Ballybay","","Monaghan","€95,000.00","Yes","Second-Hand Dwelling house /Apartment",""
"25/11/2011","81 DRUMBEAR WOOD, COOTEHILL ROAD, MONAGHAN","","Monaghan","€126,335.00","No","New Dwelling house /Apartment","greater than 125 sq metres"
"25/11/2011","Drumgoask, Milltown","","Monaghan","€150,000.00","No","Second-Hand Dwelling house /Apartment",""
"28/11/2011","16 Monfort, Monaghan","","Monaghan","€180,000.00","No","Second-Hand Dwelling house /Apartment",""
"29/11/2011","Drumbear, Monaghan","","Monaghan","€123,338.00","No","Second-Hand Dwelling house /Apartment",""
"29/11/2011","Gragarnagh, Castleblayney, Co. Monaghan","","Monaghan","€150,000.00","No","Second-Hand Dwelling house /Apartment",""
"29/11/2011","Mullanarry, Carrickmacross","","Monaghan","€155,000.00","No","Second-Hand Dwelling house /Apartment",""
"29/11/2011","TULLYHERIM, MONAGHAN","","Monaghan","€140,000.00","Yes","Second-Hand Dwelling house /Apartment",""
"01/12/2011","Ardee Road, Carrickmacross, County Monaghan","","Monaghan","€175,000.00","No","Second-Hand Dwelling house /Apartment",""
"01/12/2011","CORRAMEGAN, NEWBLISS","","Monaghan","€82,000.00","No","Second-Hand Dwelling house /Apartment",""
"02/12/2011","105 Coill Darach, Castleblayney","","Monaghan","€140,000.00","No","Second-Hand Dwelling house /Apartment",""
"02/12/2011","127 Lower Main Street, Ballybay","","Monaghan","€50,000.00","No","Second-Hand Dwelling house /Apartment",""
"02/12/2011","Cloughvalley Upper, Carrickmacross","","Monaghan","€230,000.00","No","Second-Hand Dwelling house /Apartment",""
"02/12/2011","Drumate, Newbliss","","Monaghan","€130,000.00","No","Second-Hand Dwelling house /Apartment",""
"05/12/2011","DRUMAR, CORKEERAN, BALLYBAY","","Monaghan","€54,257.50","Yes","Second-Hand Dwelling house /Apartment",""
"05/12/2011","Leonard's Island, Clones","","Monaghan","€179,500.00","No","Second-Hand Dwelling house /Apartment",""
"05/12/2011","QUIGLOUGH, BALLINODE","","Monaghan","€160,000.00","Yes","Second-Hand Dwelling house /Apartment",""
"05/12/2011","Rackwallace, Castleshane","","Monaghan","€115,000.00","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"06/12/2011","9 Carrowbarra Island, Smithboro","","Monaghan","€95,000.00","No","New Dwelling house /Apartment","greater than 125 sq metres"
"07/12/2011","Mount Lodge, Lisnalong","","Monaghan","€95,000.00","No","Second-Hand Dwelling house /Apartment",""
"08/12/2011","6 Ashgrove Lawns, Monaghan","","Monaghan","€167,500.00","No","Second-Hand Dwelling house /Apartment",""
"19/12/2011","Kilmactrasna, Magherboy Road, Carrickmacross","","Monaghan","€45,000.00","No","Second-Hand Dwelling house /Apartment",""
"19/12/2011","Tullyard, Cootehill Road, Monaghan","","Monaghan","€150,000.00","No","Second-Hand Dwelling house /Apartment",""
"20/12/2011","28 Valley Close, Carrickmacross","","Monaghan","€52,250.00","Yes","Second-Hand Dwelling house /Apartment",""
"20/12/2011","3 Cluain Aras, Carrickmacross","","Monaghan","€81,000.00","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"20/12/2011","Derryrellan, Emvyale","","Monaghan","€145,000.00","No","Second-Hand Dwelling house /Apartment",""
"20/12/2011","Tattybrack, Lisnalog","","Monaghan","€60,000.00","No","Second-Hand Dwelling house /Apartment",""
"21/12/2011","Number 91A Alderwood, Cloughvalley Upper, Carrickmacross","","Monaghan","€214,978.00","No","New Dwelling house /Apartment","greater than 125 sq metres"
"22/12/2011","Aughcloughan, Carrickmacross","","Monaghan","€149,000.00","No","Second-Hand Dwelling house /Apartment",""
"22/12/2011","TULLYGONEY, TYDAVNET","","Monaghan","€188,100.00","No","New Dwelling house /Apartment","greater than 125 sq metres"
"23/12/2011","3 MAGHERARNEY, SMITHBOROUGH","","Monaghan","€56,000.00","No","Second-Hand Dwelling house /Apartment",""
