"Date of Sale (dd/mm/yyyy)","Address","Postal Code","County","Price (€)","Not Full Market Price","Description of Property","Property Size Description"
"27/06/2012","33 Summerhaven, Summerhill, Carrick on Shannon","","Leitrim","€71,145.00","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"29/06/2012","12 Crannog, Keshcarrigan, Carrick-on-Shannon","","Leitrim","€41,850.00","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"04/07/2012","73 St Patricks Park, Carrick on Shannon","","Leitrim","€70,000.00","No","Second-Hand Dwelling house /Apartment",""
"04/07/2012","Corduff, Aughamore, Mohill","","Leitrim","€54,000.00","No","Second-Hand Dwelling house /Apartment",""
"05/07/2012","Apartment No. 1 Mechants Court, Bridge Street, Carrick on Shannon","","Leitrim","€95,000.00","No","Second-Hand Dwelling house /Apartment",""
"09/07/2012","Clooncolry Hill, Dromod","","Leitrim","€157,500.00","No","Second-Hand Dwelling house /Apartment",""
"09/07/2012","No. 59 Drumlease, Dromahaire","","Leitrim","€35,000.00","No","Second-Hand Dwelling house /Apartment",""
"12/07/2012","EDEN POINT, ROSSINVER","","Leitrim","€115,000.00","No","Second-Hand Dwelling house /Apartment",""
"12/07/2012","No. 4 Taobh n gCoillte, Kiltymoodan, Ballinamore","","Leitrim","€80,000.00","No","New Dwelling house /Apartment","greater than 125 sq metres"
"13/07/2012","Apartment 6  Boderg, Shannon Court, Carrick-on-Shannon","","Leitrim","€46,000.00","No","Second-Hand Dwelling house /Apartment",""
"16/07/2012","Carrowkeel, Rossinver","","Leitrim","€74,000.00","No","Second-Hand Dwelling house /Apartment",""
"16/07/2012","Drumdart, Eslin Bridge, Carrick on Shannon","","Leitrim","€190,000.00","No","Second-Hand Dwelling house /Apartment",""
"16/07/2012","Garadice, Ballinamore","","Leitrim","€236,000.00","No","Second-Hand Dwelling house /Apartment",""
"20/07/2012","23 The Willows, Willowfield Road, Ballinamore","","Leitrim","€70,000.00","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"20/07/2012","Carrickavoher, Aughavas","","Leitrim","€151,541.85","No","New Dwelling house /Apartment","greater than 125 sq metres"
"20/07/2012","Folio 12153F, County Leitrim","","Leitrim","€232,500.00","No","Second-Hand Dwelling house /Apartment",""
"27/07/2012","Ballinamore, Leitrim","","Leitrim","€110,000.00","No","Second-Hand Dwelling house /Apartment",""
"30/07/2012","27 Cois Locha, Calloughs, Carrigallen","","Leitrim","€51,900.00","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"30/07/2012","40A Inver Gael, Cortober, CArrick on Shannon","","Leitrim","€60,000.00","No","Second-Hand Dwelling house /Apartment",""
"30/07/2012","6 Millbrook, Dromod, County Leitrim","","Leitrim","€145,000.00","No","New Dwelling house /Apartment","less than 38 sq metres"
"30/07/2012","Annaduff Glebe, Drumsna","","Leitrim","€120,000.00","No","Second-Hand Dwelling house /Apartment",""
"01/08/2012","bohey, drumish","","Leitrim","€49,000.00","No","Second-Hand Dwelling house /Apartment",""
"07/08/2012","Bungalow Georgia, Rooskey","","Leitrim","€105,000.00","No","Second-Hand Dwelling house /Apartment",""
"07/08/2012","Drumgorman, Leitrim Village","","Leitrim","€118,000.00","No","Second-Hand Dwelling house /Apartment",""
"10/08/2012","Cattan, Mohill","","Leitrim","€26,000.00","No","Second-Hand Dwelling house /Apartment",""
"14/08/2012","Drummans Upper, Drumkeerin","","Leitrim","€85,000.00","No","Second-Hand Dwelling house /Apartment",""
"21/08/2012","Boyannagh, Ballyshannon PO","","Leitrim","€57,500.00","No","Second-Hand Dwelling house /Apartment",""
"22/08/2012","63 Thormanby Lawns, Howth","","Leitrim","€670,000.00","No","Second-Hand Dwelling house /Apartment",""
"23/08/2012","3 The Lakes, Drumcoura, Derrygoan","","Leitrim","€24,000.00","No","Second-Hand Dwelling house /Apartment",""
"23/08/2012","Corrachloe, Ballinamore","","Leitrim","€108,000.00","No","Second-Hand Dwelling house /Apartment",""
"23/08/2012","Leckaun PO, Via Sligo","","Leitrim","€91,000.00","No","Second-Hand Dwelling house /Apartment",""
"27/08/2012","5  St. Ciallian's View, Fenagh","","Leitrim","€110,911.90","No","New Dwelling house /Apartment","greater than 125 sq metres"
"28/08/2012","Rosfriar, Kinlough","","Leitrim","€242,000.00","No","Second-Hand Dwelling house /Apartment",""
"29/08/2012","16 FOREST GROVE, DROMAHAIR","","Leitrim","€120,000.00","No","Second-Hand Dwelling house /Apartment",""
"06/09/2012","No. 39 Cnoc An Iuir, Drumshanbo","","Leitrim","€76,500.00","No","Second-Hand Dwelling house /Apartment",""
"07/09/2012","DRUMCASHLAGH, DRUMKEERIN","","Leitrim","€50,000.00","No","Second-Hand Dwelling house /Apartment",""
"07/09/2012","No 9 Dristernan, Drumshanbo","","Leitrim","€38,000.00","No","Second-Hand Dwelling house /Apartment",""
"10/09/2012","28 Oaklands Manor, Summerhill, Carrick-on-Shannon","","Leitrim","€80,000.00","No","Second-Hand Dwelling house /Apartment",""
"18/09/2012","6 Drowes Court, Tullagahn","","Leitrim","€127,000.00","No","Second-Hand Dwelling house /Apartment",""
